,city,origin_city,has_delay,time_of_day,avg_temperature_2m,avg_relative_humidity_2m,total_precipitation,avg_cloud_cover
1556,London,Indianapolis,1,morning,12.200687368710836,74.45833333333333,0.0,91.375
1557,Amsterdam,Vienna,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1558,Paris,Nice,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1559,London,Barcelona,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1560,London,Prague,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1561,London,Edinburgh,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1562,London,Agadir,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1563,London,Vienna,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1564,London,Istanbul,0,morning,12.200687368710836,74.45833333333333,0.0,91.375
1565,London,Lisbon,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1566,London,Tenerife,1,morning,12.200687368710836,74.45833333333333,0.0,91.375
1567,Rome,Geneva,1,morning,12.8694167137146,86.16666666666667,0.0,83.66666666666667
1568,Budapest,Pafos,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1569,Paris,Toulouse,1,morning,13.369250178337097,73.54166666666667,0.4000000059604645,49.166666666666664
1570,Paris,Milan,0,evening,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1571,Paris,Luxembourg,1,evening,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1572,London,Birmingham,1,night,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1573,London,Paris,0,afternoon,10.052916804949442,74.25,6.500000014901161,74.58333333333333
1574,Budapest,Bristol,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1575,Paris,Marrakesh,0,night,13.369250178337097,73.54166666666667,0.4000000059604645,49.166666666666664
1576,Paris,Dublin,0,evening,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1577,Paris,Biarritz,1,evening,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1578,London,Seville,1,afternoon,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1579,London,Liege,1,morning,10.052916804949442,74.25,6.500000014901161,74.58333333333333
1580,Budapest,London,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1581,Paris,Porto,0,evening,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1582,Paris,Rimini,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1583,London,Faro,1,afternoon,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1584,London,Amsterdam,0,morning,10.052916804949442,74.25,6.500000014901161,74.58333333333333
1585,Budapest,Ljubljana,1,morning,11.628916561603546,65.29166666666667,0.0,76.375
1586,Paris,Milan,0,evening,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1587,Paris,Le Castellet,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1588,London,Malaga,1,afternoon,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1589,Budapest,Billund,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1590,Paris,Nice,1,evening,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1591,Paris,Sion,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1592,London,Wiener Neustadt,1,afternoon,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1593,Budapest,Copenhagen,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1594,Paris,Budapest,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1595,Paris,Brest,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1596,London,Sylt,1,afternoon,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1597,Budapest,London,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1598,Paris,Funchal,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1599,Paris,Brussels,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1600,London,Newcastle,1,afternoon,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1601,Budapest,Madrid,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1602,Paris,Marrakesh,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1603,Paris,Clermont-Ferrand,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1604,London,Nice,1,morning,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1605,Budapest,Shannon,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1606,Paris,Rome,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1607,Paris,Brussels,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1608,London,Jersey,1,morning,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1609,Budapest,Almaty,0,night,11.628916561603546,65.29166666666667,0.0,76.375
1610,Paris,Agadir,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1611,Paris,Salzburg,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1612,London,Paris,1,morning,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1613,Budapest,Zurich,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1614,Paris,Fes,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1615,Paris,Pisa,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1616,London,Siegen,1,morning,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1617,Budapest,Dusseldorf,1,morning,11.628916561603546,65.29166666666667,0.0,76.375
1618,Paris,Barcelona,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1619,Paris,Granville,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1620,London,Oxford,1,morning,9.712416430314383,73.875,4.900000102818012,71.70833333333333
1621,Budapest,Istanbul,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1622,Paris,Edinburgh,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1623,Paris,Courchevel,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1624,Budapest,Istanbul,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1625,Paris,Sofia,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1626,Paris,Toussus-Le-Noble,1,afternoon,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1627,Budapest,Stuttgart,1,morning,11.628916561603546,65.29166666666667,0.0,76.375
1628,Paris,Seville,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1629,Paris,Barcelona,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1630,Budapest,Basel,0,morning,11.628916561603546,65.29166666666667,0.0,76.375
1631,Paris,Porto,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1632,Paris,Quimper,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1633,Budapest,Kecskemet,1,morning,11.628916561603546,65.29166666666667,0.0,76.375
1634,Paris,Lisbon,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1635,Paris,Saint-Tropez,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1636,Budapest,Doha,1,night,11.628916561603546,65.29166666666667,0.0,76.375
1637,Paris,Manchester,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1638,Paris,Brussels,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1639,Budapest,Shanghai,1,evening,11.628916561603546,65.29166666666667,0.0,76.375
1640,Paris,Cork,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1641,Paris,Calvi,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1642,Budapest,Shanghai,0,evening,11.628916561603546,65.29166666666667,0.0,76.375
1643,Paris,Palermo,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1644,Paris,Farnborough,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1645,Budapest,Beijing,1,evening,11.628916561603546,65.29166666666667,0.0,76.375
1646,Paris,Dublin,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1647,Paris,Angers,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1648,Budapest,Sharm el-Sheikh,1,night,11.628916561603546,65.29166666666667,0.0,76.375
1649,Paris,Zagreb,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1650,Paris,Linz,1,morning,13.152000109354654,73.33333333333333,0.7000000104308128,50.875
1651,Budapest,Kutaisi,1,night,11.628916561603546,65.29166666666667,0.0,76.375
1652,Paris,Beziers,0,afternoon,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1653,Budapest,Hurghada,1,night,11.628916561603546,65.29166666666667,0.0,76.375
1654,Paris,Krakow,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1655,Budapest,Helsinki,1,afternoon,11.628916561603546,65.29166666666667,0.0,76.375
1656,Paris,Budapest,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1657,Budapest,Abu Dhabi,0,evening,11.628916561603546,65.29166666666667,0.0,76.375
1658,Paris,Milan,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1659,Paris,Bologna,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1660,Paris,Iasi,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1661,Paris,Cluj-Napoca,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1662,Paris,Cagliari,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1663,Paris,Bari,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1664,Paris,Leeds,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1665,Paris,Alicante,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1666,Paris,Santander,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1667,Paris,Skopje,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1668,Paris,Faro,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1669,Paris,Porto,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1670,Paris,Catania,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1671,Paris,Vienna,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1672,Paris,Dublin,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1673,Paris,Iasi,1,night,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1674,Paris,Cluj-Napoca,1,night,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1675,Paris,Pisa,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1676,Paris,Rome,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1677,Paris,Bucharest,0,night,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1678,Paris,Copenhagen,0,morning,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
1679,Paris,Riga,0,night,12.922833482424418,74.20833333333333,1.0000000149011612,50.25
